ID#,Ra(deg),Dec(deg),RM_Raw_Value,RM_Raw_Err,Scaled_RM,TotalRMScaledErrWithStDev,TotalRMScaledErrWithAvgErr,Extinction,Scaled_Extinction,eAbundance,BScaled_RM_ERR_with_0.05Uncty&StDev,BScaled_RM_ERR_with_0.05Uncty,Raw_Magnetic_FieldMagnetic_Field(uG),Magnetic_Field(uG),Reference_BField_RMErr(±),BField_of_Min_Extinction,BField_of_Max_Extinction
1,81.1,-10.203194444444444,-25.7,16.3,-35.58888888888889,29.70491542098339,27.53333333333333,1.6227919,1.1018777025,0.0001408,149.82218390351449,1.1135126399223723,-286.17274846004966,-396.28677618570646,251.34141835902787,-1409.3886121196647,-350.4810903435624
2,81.1,-10.149138888888888,-21.3,7.4,-31.188888888888886,20.804915420983388,18.633333333333333,0.9974991,0.47658490249999996,0.0001402,346.748669283878,2.5771151912490797,-548.925535736054,-803.7735935373519,279.24528601767156,-1235.1401293224785,-307.14967861204485
3,81.35416666666667,-7.656916666666667,-41.6,13.2,-51.48888888888889,26.60491542098339,24.43333333333333,0.972172,0.4512578025,0.0001402,366.2101349320419,2.721757242419563,-1132.251012846538,-1401.4025623746948,444.6758130612012,-2039.059265864042,-965.0281298407393
4,81.35416666666667,-7.129444444444444,-9.6,14.9,-19.488888888888887,28.304915420983388,26.133333333333333,1.1187518,0.5978376025000001,0.0001402,276.4215232558272,2.054427802829133,-197.22506907159675,-400.38515179581094,621.431121016415,-771.7975727935972,-121.77480108207742
5,81.35416666666667,-7.808,-8.3,14.9,-18.188888888888886,28.304915420983388,26.133333333333333,0.86371434,0.3428001425,0.0001402,482.074422541005,3.582887052483392,-297.3796253561215,-651.6873449905901,1169.896559079493,-720.3150665126103,-428.20808609014244
13,82.37083333333334,-5.066777777777777,-1.0,7.3,-10.888888888888886,20.704915420983387,18.53333333333333,1.1425351,0.6216209024999999,0.0001402,265.84559830283655,1.9758251165833531,-19.75825116583353,-215.1454015835206,1570.5614315597004,-431.2209927809151,-138.81302709979678
14,82.37083333333334,-4.888416666666666,8.5,6.5,-1.3888888888888857,19.904915420983386,17.733333333333334,0.91942126,0.3985070625,0.0001402,414.68570144264817,3.0820387082919303,261.9732902048141,-42.806093170721155,-32.734071248198525,-55.002677650626815,-16.814771895304688
16,82.87916666666666,-9.5515,7.4,7.8,-2.4888888888888854,21.204915420983387,19.03333333333333,0.8232442,0.3023300025,0.00014,532.8405905160952,3.96019279084514,293.05426652254033,-98.56479834992334,-103.89262528775701,-98.56479834992334,-60.25363507951943
17,82.87916666666666,-7.181972222222223,-36.3,5.0,-46.18888888888888,18.404915420983386,16.233333333333334,0.8276192,0.3067050025,0.00014,532.8405905160951,3.9601927908451398,-1437.5499830767856,-1829.1690479492493,251.95165949714178,-1829.1690479492493,-1174.0439072398744
22,83.89583333333333,-5.391472222222222,-13.5,10.2,-23.388888888888886,23.60491542098339,21.43333333333333,13.854413,13.3334988025,5.927e-07,21.095658039420826,0.15678774172390147,-21.166345132726697,-36.67091070320139,27.706910309085497,-38.24816142064845,-36.63911896227499
23,83.89583333333333,-5.378638888888888,10.9,9.4,1.0111111111111146,22.804915420983388,20.633333333333333,17.054918,16.5340038025,3.898e-07,21.07736921914883,0.1566518150406057,17.07504783942602,1.5839239076327964,1.3659527276833292,1.5856795445263185,1.583154736553312
25,85.16666666666667,-5.218055555555556,81.0,15.0,71.11111111111111,28.404915420983386,26.233333333333334,2.0721,1.5511858024999998,0.0001416,106.23113038222247,0.789533988571578,639.5225307429781,561.4463918731221,103.97155405057816,685.4053130182739,492.03158698363933
26,85.16666666666667,-10.382166666666668,28.1,15.5,18.211111111111116,28.904915420983386,26.733333333333334,1.139908,0.6189938024999999,0.0001402,266.9738858050388,1.984210806622271,557.5632366608581,361.34683467265586,199.31942837815538,442.06246408690185,198.7241934980067
27,85.42083333333333,-5.6971944444444444,58.9,2.2,49.01111111111111,15.604915420983389,13.433333333333334,2.3480268,1.8271126025,0.0001416,90.1495481127299,0.6700120015034705,394.6370688855441,328.3803265146454,12.265479088832258,679.6793567463659,328.3803265146454
28,85.92916666666666,-5.043138888888889,45.9,11.6,36.01111111111111,25.004915420983387,22.833333333333332,1.445048,0.9241338025000001,0.0001402,178.82170341092106,1.32904368266814,610.0310503446761,478.6033972808268,120.95423547837889,478.6033972808268,239.6339663998281
29,85.92916666666666,-10.51475,26.3,5.8,16.411111111111115,19.204915420983387,17.03333333333333,3.33734,2.8164258025000004,0.0001424,58.23710903490462,0.43283147617622264,113.83467823434654,71.03245447914233,15.66495193836599,95.77381652456138,59.92666368531184
30,86.4375,-5.490944444444445,24.1,11.1,14.211111111111116,24.504915420983387,22.333333333333332,1.8468672,1.3259530025,0.0001408,124.49499951328286,0.9252752292974563,222.991330260687,131.49189091904967,60.56265515358719,131.9522817473336,95.93471803189372
31,86.4375,-6.584,-0.3,6.9,-10.188888888888886,20.304915420983388,18.133333333333333,1.223674,0.7027598024999999,0.0001402,235.15172631499755,1.747701259781021,-5.2431037793430635,-178.07133946879955,4095.6408077823903,-403.4996432449991,-138.96918847905604
33,86.4375,-5.492083333333333,23.5,9.5,13.611111111111114,22.904915420983386,20.733333333333334,1.8468672,1.3259530025,0.0001408,124.49499951328286,0.9252752292974564,217.43967888490224,125.94023954326492,50.912011730256026,126.38119244760253,91.8843077318763
34,86.4375,-10.862583333333331,-3.1,13.2,-12.988888888888885,26.60491542098339,24.43333333333333,2.3459888,1.8250746025000002,0.0001416,90.25045868922129,0.670761991922095,-20.793621749584943,-87.12452983965875,370.98186899467595,-113.03790705252877,-74.1966207609856
35,86.94583333333334,-4.304583333333333,13.5,8.0,3.6111111111111143,21.404915420983386,19.233333333333334,2.418167,1.8972528025,0.0001416,86.80902139166774,0.6451844450563115,87.09990008260205,23.298327182589045,13.806416108200915,30.553850974381085,22.828513948504924
36,86.94583333333334,-4.297805555555556,10.6,6.7,0.7111111111111139,20.10491542098339,17.933333333333334,2.418167,1.8972528025,0.0001416,86.80902139166774,0.6451844450563115,68.389551175969,4.587978275956011,2.899948532915592,6.016758345724294,4.495461208320983
37,86.94583333333334,-11.49472222222222,-16.3,8.3,-26.188888888888886,21.70491542098339,19.53333333333333,0.84074783,0.31983363249999996,0.0001402,516.691066699065,3.840165846700664,-625.9470330122083,-1005.696766741496,512.1032615922956,-1037.1304897802215,-533.4466746230136
39,87.2,-6.762944444444445,17.7,12.4,7.811111111111114,25.804915420983388,23.633333333333333,1.3388324,0.8179182025,0.0001402,202.0436520883783,1.5016345013457648,265.7893067382003,117.294339382897,82.17230555637983,309.335059107126,110.43954362672916
40,87.2,-10.558,8.2,6.8,-1.6888888888888864,20.204915420983387,18.03333333333333,1.4097509,0.8888367024999999,0.0001402,185.9229938163605,1.381822092515033,113.3094115862327,-23.3374397846983,-19.352998845847374,-26.48928747156454,-17.501845222899288
41,87.2,-4.737972222222222,-19.6,12.1,-29.488888888888887,25.504915420983387,23.333333333333332,1.0213251,0.5004109025000001,0.0001402,330.2389694490353,2.454411336796786,-481.0646220121701,-723.7786319842967,446.8225228066321,-1167.816851878111,-526.993653035131
42,87.2,-8.045638888888888,42.6,16.7,32.711111111111116,30.10491542098339,27.93333333333333,1.663536,1.1426218025,0.0001408,144.47769059186305,1.073791146739914,457.4350285112033,351.24901511136744,137.69621014929194,418.7385125478511,224.50814993337394
43,87.45416666666667,-5.035583333333333,-17.4,16.3,-27.288888888888884,29.70491542098339,27.53333333333333,0.9948159,0.47390170249999997,0.0001402,348.71193724538625,2.591706646491129,-450.95695648945633,-707.2479470869123,662.5368699722226,-1080.692610479518,-605.1248452980183
46,87.9625,-10.394944444444445,13.3,11.2,3.411111111111115,24.60491542098339,22.43333333333333,2.1312969,1.6103827025000002,0.0001416,102.31541277934308,0.7604314823100172,101.13738714723229,25.93916278546395,21.843505503548588,30.893861856779,21.864566919653953
47,87.9625,-10.38075,28.5,1.8,18.611111111111114,15.204915420983388,13.033333333333333,2.1312969,1.6103827025000002,0.0001416,102.31541277934308,0.7604314823100172,216.7229724583549,141.52474809658656,8.93840514294231,168.55771534236084,119.29364687433335
