ID#,Extinction_Index_x,Extinction_Index_y,Ra(deg),Dec(deg),Rotation_Measure(rad/m2),RM_Err(rad/m2),RA_inExtincFile(degree),Dec_inExtincFile(degree),Extinction_Value,Error_Range(pix),Min_Extinction_Value,Min_Extinction_Ra,Min_Extinction_Dec,Max_Extinction_Value,Max_Extinction_RA,Max_Extinction_dec
0,319,488,82.87916666666666,0.3750277777777777,29.7,9.0,82.87589884702089,0.3797084170035664,0.22126696,1,0.035449084,82.90048950134863,0.3551793196547446,0.22126696,82.87575848246524,0.3551724571789949
1,319,488,82.87916666666666,0.3893611111111111,15.1,10.9,82.87589884702089,0.3797084170035664,0.22126696,1,0.035449084,82.90048950134863,0.3551793196547446,0.22126696,82.87575848246524,0.3551724571789949
4,309,491,83.13333333333334,0.4596944444444444,64.8,11.7,83.12361794821597,0.4533831511100159,0.31496844,1,0.0065961326,83.14847819789593,0.4779206745336267,0.7946292,83.09875586234924,0.428843563644384
9,268,535,84.15,1.5250555555555554,11.9,15.8,84.14149172225778,1.5307187949651295,0.4936679,1,0.09933524,84.16619487898589,1.5307337343421503,0.58101,84.11686166105774,1.5551128357968975
20,30,621,90.0,3.6070277777777777,49.4,21.8,89.99278912463623,3.606943068986391,0.6173005,1,0.42613038,90.01723471251151,3.6068208243439375,0.800186,89.96809816116837,3.631100933420543
17,94,400,88.47083333333333,-1.7776666666666665,55.3,11.1,88.4611852864849,-1.788593987441483,0.65082705,1,0.47132686,88.48618098807931,-1.813292944251888,0.6982896,88.43635457413657,-1.7886345517327584
11,247,623,84.65833333333333,3.6548055555555554,37.2,11.7,84.66411603873073,3.666143732529142,0.69093335,1,0.5212053,84.6887508377672,3.6902643993883326,0.8155715,84.66407340103102,3.642040515177483
10,267,345,84.15,-3.146138888888889,102.6,13.9,84.152770184853,-3.155657692164062,0.76623785,1,0.4672553,84.17780175060105,-3.130822819791713,1.3545461,84.12773636110144,-3.180493016581635
7,298,428,83.3875,-1.1027222222222224,30.0,10.2,83.388661585492,-1.097521267158385,0.7782917,1,0.5450112,83.36394773197372,-1.0728087017487429,1.1967074,83.36371935109946,-1.1222016724144004
8,298,428,83.3875,-1.1023611111111111,8.4,17.4,83.388661585492,-1.097521267158385,0.7782917,1,0.5450112,83.36394773197372,-1.0728087017487429,1.1967074,83.36371935109946,-1.1222016724144004
21,31,475,90.0,0.0496666666666666,33.9,16.2,90.00420866270348,0.0603948144562144,0.84392333,1,0.7356705,90.02909733017924,0.0358745802929824,0.88667643,90.02859945418345,0.0849082179961641
19,31,510,89.99583333333334,0.9161111111111112,7.8,19.2,89.99555876389402,0.9168088520792946,0.86672974,1,0.73010707,89.99531210582559,0.9412259223381064,1.2614113,89.97120914477112,0.8924191661945524
23,20,574,90.25416666666666,2.467027777777778,83.7,9.4,90.2493307075028,2.472190095750741,0.8982307,1,0.7222849,90.2735600226513,2.4963007004187805,1.0668063,90.2250970394456,2.4480738414514582
24,20,573,90.25416666666666,2.4535,94.4,13.6,90.24959013729288,2.4479863261791985,0.9961159,1,0.8130175,90.27382073596593,2.4721012820787984,1.121161,90.22535518515286,2.4238657320855825
