,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
10,471.4430587510829,274.34953161827747,203.7009410994506,9.837683962978366,80.22882814196207,73.88600673520587,58.56727282993475,92.26156444585004,129.27877085143683,154.91118091815324,161.5116642145524,191.22042888961556,236.55691075842464,189.70496042130304,146.70991109387347,114.69973355919515,70.59101932458752,131.6797992656548,134.50829477593138,157.85873797501853,170.3999259173537,178.66422994896365,179.56576587656718,201.45641409877442,212.5278033747054,224.54350862092727
11,467.94593615954494,159.13077921387503,44.083634384662076,-275.8418179778583,-174.84492918706587,-195.9849934655348,-230.64733080119478,-180.71590552208906,-123.47009316732718,-86.20572554378593,-80.79087344602725,-33.991583803508114,41.54699794979268,-48.37592138251902,-132.40671249731435,-197.48186433692553,-286.4890586701875,-178.32609102741014,-180.1115714086245,-141.87584624426103,-123.71677489314223,-113.64345897515989,-118.72588616928253,-82.24944136593369,-66.9459987531877,-48.95662694490291
12,467.2462362696192,270.1015388706396,199.37710036856603,5.3828836778560865,75.63557462238408,69.17822577508655,53.76292623060416,87.38430112712669,124.33468188119772,149.88431728641217,156.41129587093496,186.04842630507298,231.30756821527893,184.3861297552852,141.32935200730108,109.25942999117008,65.09042041617809,126.1202143083871,128.88115877429607,152.16842600235339,164.64841488987267,172.8511467955835,173.68395346475464,195.4995919981125,206.49579381818586,218.43986907660513
13,218.36940821655145,63.33590095988616,5.930174550296672,-147.41291970737018,-97.5111641061077,-105.67091521234542,-119.81226981282016,-96.58891714124967,-70.86969719978639,-54.29561674270692,-51.673285144034196,-31.942738985978576,-1.0399418951795285,-37.703131074281835,-71.06671362897163,-96.16528712015689,-129.92462598804892,-87.21828029433374,-87.10018332652646,-72.08115075980733,-64.85554479694596,-60.74513135008321,-62.12395817597255,-48.75630847450064,-43.15339388886939,-36.81650406121446
14,298.904632062337,149.49828597845416,95.08100100880358,-51.043756808281124,-0.6755735907009407,-6.7931210756274405,-19.1163269707272,4.411672224296129,30.231176236158962,47.43748367555358,51.034229522195595,71.08174296018761,101.95015352235164,67.61010323720825,36.35473262865898,13.040043948807599,-18.59056796073799,23.32307270700961,24.37409553490024,39.681434853961726,47.45822812085254,52.23783782622191,51.83350798030211,65.66297587453586,72.02634657930575,79.03627304162289
15,283.6436561295768,134.09704159701482,79.47336499415091,-67.0035298265038,-17.001935365973782,-23.44105159899612,-35.98856338402122,-12.646793709648904,13.003366197649157,30.00165317376582,33.415269330009025,53.28573824785287,83.96456256403317,49.45553847906899,18.05113460381331,-5.4068474909690005,-37.181135921475985,4.5928512407649835,5.485028531060545,20.644849067942044,28.279687360667275,32.91740853165404,32.35578977023929,46.01489710898256,52.2088508411666,59.05861636264746
16,602.3677495608108,324.9509550733355,225.22487524186093,-54.55282247659905,45.84811157611839,35.14801316913482,10.946486458784356,60.620079961727285,116.1207750298895,155.00989475578308,165.192032312159,211.64401221757552,283.2301811974518,210.15169197140634,142.11378287840344,90.7614639025491,19.215243678735902,117.46214244353058,121.80158633306011,160.0202252558012,180.8534878841433,194.83855800855602,196.67264984150054,234.2119610482179,253.88118330815706,275.483454251145
17,481.12335100467976,216.9421881764247,120.22549339513584,-147.5154420618551,-57.19495456773688,-70.77748784472941,-96.14749431246707,-52.041498564265844,-2.4614360513996427,30.91830861297341,37.7823099250031,78.1318256570697,141.5118593451841,71.2276838956329,6.0587706279137485,-43.54951849245254,-111.68545007446573,-23.370826679955375,-21.95110335698798,10.675031192346468,27.322367297732928,37.60672651777748,36.4279311186598,67.48287704045237,82.10010676321139,98.51882820240345
18,314.55642866874746,-67.22521695461928,-216.84779657629127,-631.3505732595999,-526.597965744798,-572.0875695169526,-631.4145802602932,-580.1517018225215,-517.7569983439454,-483.8268522182933,-490.19881417886774,-441.27060729281635,-354.0943352032397,-489.4342698846116,-617.5672403253095,-721.2942245936583,-860.4121069874935,-724.8140806709695,-745.2932390001782,-708.0801214294204,-698.9698598260794,-701.9297537415802,-729.7867451017853,-698.7944614874374,-699.6552724179044,-695.8741683000463
19,671.2824272641706,454.3992137776803,378.6002074133722,165.9465876534624,251.06877817351474,248.6685481859429,234.7601318542194,276.15067989881686,321.23238670066763,354.20153637401444,365.09882930633006,402.4762242739764,458.2561362782521,407.6415836889699,360.92214182338404,326.6523712867412,278.27229539682344,351.7509940634414,358.1491127689817,388.2750708868678,405.8022456082998,418.4098943370782,422.7863875254653,452.1268089469401,468.87554025529363,486.63152302385873
20,340.4734877053599,169.8913015132985,107.79278256332225,-59.98355877907538,-2.0792703499714933,-9.178023389372289,-23.487606663635457,3.753495094880971,33.74929014428256,53.83242742091672,58.10577530543707,81.61004806514845,117.86926361873087,77.78904582085677,41.19576566797681,13.833369271151492,-23.392763293355486,25.968341966989552,27.235546156673184,45.35762406616683,54.61361525912151,60.34199760115961,60.058718043669685,76.618092964213,84.32052029644508,92.81308754190455
21,431.9080639089194,262.2829932128383,201.59718876346528,36.243364011631314,96.6860712736749,91.66965529867036,78.93376009910281,107.48645044431859,138.67890132014287,160.2372254440551,165.81404172527164,190.5827623190509,228.2007012836348,189.33560209227403,153.81728332143857,127.4913222016934,91.30723737083923,141.6839504713598,144.1096283267654,163.3107268558564,173.6079223629548,180.3798560058459,181.4961259561446,199.3146702835497,208.27331609005876,217.95717555473522
